price,area,latitude,longitude,Bedrooms,Bathrooms,Balcony,Status,neworold,parking,Furnished_status,Lift,type_of_building
4200000.0,590.0,19.454059600830078,72.7688217163086,2.0,2.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
14000000.0,1063.0,19.124859342493,72.88806860986558,2.0,2.0,0.0,Ready to Move,New Property,0.0,,0.0,Individual House
62500000.0,1236.0,19.108472,72.83215799999999,3.0,3.0,3.0,,Resale,3.0,Semi-Furnished,3.0,Flat
17000000.0,1145.0,19.206448,72.8233516980957,2.0,2.0,2.0,Ready to Move,Resale,2.0,,2.0,Flat
18500000.0,1005.0,19.2050017,72.86927109999999,2.0,2.0,0.0,Ready to Move,Resale,0.0,Semi-Furnished,0.0,Flat
4600000.0,710.0,19.3602150985917,72.847646,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
12600000.0,1058.0,19.155673,72.94114300000001,2.0,2.0,0.0,,Resale,0.0,Semi-Furnished,0.0,Flat
40000000.0,1000.0,19.0008985876886,72.8389541842401,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
8500000.0,910.0,19.296263,72.86179200000001,2.0,2.0,0.0,Ready to Move,Resale,0.0,Semi-Furnished,0.0,Flat
17000000.0,930.0,19.0561802,72.9080628,2.0,2.0,0.0,,Resale,0.0,Unfurnished,0.0,Flat
50000000.0,834.0,18.9918227986647,72.841247747115,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
24000000.0,1268.0,19.0227395,72.8653824,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
25000000.0,1209.0,19.2062083,72.87253100000001,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
19500000.0,990.0,19.10859,72.83335,2.0,2.0,0.0,Ready to Move,Resale,0.0,Semi-Furnished,0.0,Flat
27000000.0,1325.0,19.227331500000002,72.8637286,2.0,3.0,4.0,Ready to Move,Resale,4.0,,4.0,Flat
9000000.0,795.0,19.28217,72.87654,2.0,2.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
10000000.0,930.0,19.18243337,72.83751764,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
24500000.0,1316.0,19.046912,72.90759,3.0,3.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
11500000.0,950.0,19.058354100000003,72.8802798,2.0,2.0,0.0,,Resale,0.0,Unfurnished,0.0,Flat
27500000.0,1400.0,19.134301999999998,72.8262572,3.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
27500000.0,1395.0,19.0586549,72.9020495,2.0,2.0,3.0,Ready to Move,New Property,3.0,,3.0,Individual House
14500000.0,840.0,19.2110349093203,72.8623646039943,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
135000000.0,1735.0,18.914452,72.82052900000001,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Individual House
8230000.0,882.0,19.26231203,72.87409673,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
8400000.0,1044.0,19.2966828,72.8292218,2.0,2.0,4.0,Ready to Move,Resale,4.0,,4.0,Flat
16000000.0,930.0,19.062699,72.892612,2.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
13000000.0,915.0,19.2069605,72.879858,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
15000000.0,1080.0,19.2149599,72.81775490000001,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
15500000.0,620.0,19.07906913757324,72.90797424316406,2.0,2.0,0.0,Ready to Move,New Property,0.0,Semi-Furnished,0.0,Flat
27500000.0,700.0,19.038438,72.84199090000001,2.0,2.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,1.0,Flat
14000000.0,850.0,19.1711831,72.9350963,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
13100000.0,1425.0,19.292746666666698,72.8713433333333,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
10000000.0,975.0,19.280521392822266,72.85856628417969,2.0,2.0,0.0,Ready to Move,Resale,0.0,Semi-Furnished,0.0,Flat
11100000.000000002,557.0,19.205378,72.824021,2.0,2.0,0.0,,Resale,0.0,Unfurnished,0.0,Flat
35000000.0,1276.0,19.037297,72.878712,3.0,2.0,5.0,Ready to Move,Resale,5.0,,5.0,Flat
6500000.0,1020.0,19.264936447143555,73.12908935546875,2.0,2.0,1.0,Ready to Move,New Property,1.0,Unfurnished,1.0,Flat
28000000.0,1920.0,19.128953,72.9298045,3.0,4.0,2.0,Ready to Move,Resale,2.0,Semi-Furnished,2.0,Flat
76000000.0,2200.0,19.11785,72.91181,4.0,4.0,2.0,Ready to Move,Resale,2.0,Unfurnished,2.0,Flat
22000000.0,1088.0,19.149339991082908,72.84707134487347,2.0,2.0,3.0,Ready to Move,New Property,3.0,,3.0,Flat
42500000.0,1672.0,18.998420899999996,72.8426858,3.0,3.0,0.0,Ready to Move,New Property,0.0,,0.0,Flat
36000000.0,760.0,18.982164,72.827559,2.0,2.0,1.0,,New Property,1.0,Semi-Furnished,1.0,Flat
12600000.0,1060.0,19.13449,72.92645999999999,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
28000000.0,1024.0,19.053716199999997,72.874589,3.0,3.0,0.0,,New Property,0.0,Semi-Furnished,0.0,Flat
17800000.0,1265.0,19.046604000000002,72.90821600000001,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
13600000.000000002,874.0,19.210253,72.836714,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
27500000.0,1323.0,19.1184266,72.8958535,3.0,3.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
19000000.0,1550.0,19.1345125,72.86339834,3.0,3.0,0.0,,Resale,0.0,Unfurnished,0.0,Flat
12500000.0,955.0,19.05128,72.89050999999999,2.0,2.0,1.0,,New Property,1.0,Semi-Furnished,1.0,Flat
11700000.0,900.0,19.210253,72.836714,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
17100000.0,1000.0,19.152832999999998,72.93755,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
38500000.0,1400.0,19.2248756,72.86314300000001,3.0,3.0,4.0,,New Property,4.0,Unfurnished,4.0,Flat
80000000.0,2520.0,19.0158306,72.82939209999999,3.0,4.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
19000000.0,1372.0,19.17298506,72.86975392,3.0,3.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
22500000.0,805.0,19.191842,72.83458123,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
13500000.0,600.0,19.0151285,72.8580644,2.0,2.0,1.0,,New Property,1.0,Semi-Furnished,1.0,Flat
25500000.0,1300.0,19.141977999999998,72.812312,2.0,2.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
31000000.0,1450.0,19.046959,72.915291,3.0,3.0,3.0,,New Property,3.0,Unfurnished,3.0,Flat
9000000.0,1160.0,19.293649,72.865711,2.0,2.0,3.0,,New Property,3.0,Unfurnished,3.0,Flat
12500000.0,568.0,19.175295000000002,72.95611600000001,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
12500000.0,900.0,19.1296705,72.931658,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
51800000.0,1300.0,19.057489999999998,72.850961,3.0,3.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
7490000.000000001,1070.0,19.284932,72.88447,2.0,2.0,4.0,,New Property,4.0,Semi-Furnished,4.0,Flat
17600000.0,750.0,19.12886619567871,72.8330307006836,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
79000000.0,2888.0,19.0158306,72.82939209999999,3.0,4.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
16500000.0,753.0,19.1595755,72.9465747,3.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
58300000.0,2850.0,19.029439,72.87925899999999,4.0,5.0,1.0,Ready to Move,New Property,1.0,,1.0,Flat
4770000.0,746.0,19.471987,72.800387,2.0,2.0,1.0,Ready to Move,New Property,1.0,,1.0,Flat
6130000.0,875.0,19.277162,72.887341,2.0,2.0,5.0,,New Property,5.0,Semi-Furnished,5.0,Flat
32000000.0,955.0,19.03731,72.87871,2.0,2.0,3.0,,New Property,3.0,Unfurnished,3.0,Flat
28000000.0,672.0,18.995333300000002,72.8300383,2.0,2.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
22500000.0,761.0,19.034408300000003,72.889042,2.0,2.0,1.0,,New Property,1.0,Semi-Furnished,1.0,Flat
33000000.0,1200.0,19.2248756,72.86314300000001,3.0,3.0,0.0,,Resale,0.0,Unfurnished,0.0,Flat
35000000.0,1520.0,19.04094,72.86528100000001,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
20000000.0,700.0,19.012809100000002,72.851598,2.0,2.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
23400000.0,850.0,19.02935005594641,72.88030444699154,3.0,3.0,1.0,,New Property,1.0,Semi-Furnished,1.0,Flat
14000000.0,1090.0,19.21104,72.869411,2.0,2.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
45000000.0,1820.0,19.17231,72.87262,3.0,3.0,2.0,Ready to Move,New Property,2.0,Unfurnished,2.0,Flat
13799999.999999998,645.0,19.133092,72.93475,2.0,2.0,0.0,Ready to Move,New Property,0.0,,0.0,Flat
11600000.0,1341.0,19.299657821655273,72.87042236328125,3.0,3.0,5.0,Ready to Move,New Property,5.0,Unfurnished,5.0,Flat
155000000.0,3822.0,19.00808,72.832915,3.0,3.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
15300000.0,1159.0,19.063472879806,72.8813292791734,2.0,2.0,2.0,Ready to Move,New Property,2.0,,2.0,Flat
18600000.0,1250.0,19.220761,72.85809499999999,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
31200000.0,1782.0,19.1889733,72.8220064,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
9340000.0,682.0,19.104650497436523,72.9317855834961,2.0,2.0,0.0,,Resale,0.0,Semi-Furnished,0.0,Flat
23700000.0,1500.0,19.13449,72.92645999999999,3.0,3.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
13200000.0,1200.0,19.213054,72.81889100000001,2.0,2.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
19500000.0,1700.0,19.25393295288086,72.86724853515625,3.0,3.0,2.0,,New Property,2.0,Unfurnished,2.0,Flat
19900000.0,1002.0,19.21305274963379,72.81889343261719,3.0,3.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
26000000.0,660.0,19.037694000000002,72.84029,2.0,2.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
31700000.0,1295.0,19.0472012,72.8722249,2.0,3.0,2.0,,New Property,2.0,Semi-Furnished,2.0,Flat
45500000.0,1705.0,19.04094,72.86528100000001,3.0,4.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
18500000.0,1230.0,19.204983,72.824373,2.0,2.0,4.0,,New Property,4.0,Unfurnished,4.0,Flat
18500000.0,1330.0,19.2052078,72.8633728,2.0,2.0,1.0,,Resale,1.0,Unfurnished,1.0,Flat
37000000.0,1650.0,19.0013826,72.84845279999999,3.0,3.0,1.0,,Resale,1.0,Furnished,1.0,Flat
75000000.0,2500.0,19.1063003,72.8402,4.0,4.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
90000000.0,3250.0,18.979385999999998,72.82589499999999,3.0,4.0,2.0,,New Property,2.0,Unfurnished,2.0,Flat
17000000.0,850.0,19.206801000000002,72.848506,2.0,2.0,2.0,,New Property,2.0,Unfurnished,2.0,Flat
14200000.0,1250.0,19.213054,72.81889100000001,2.0,2.0,1.0,,Resale,1.0,Unfurnished,1.0,Flat
24000000.0,1150.0,19.1549192106419,72.84356576222049,2.0,2.0,0.0,,New Property,0.0,Semi-Furnished,0.0,Flat
85000000.0,1728.0,18.994583,72.836085,4.0,5.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
14500000.0,645.0,19.17067,72.93618000000001,2.0,2.0,2.0,,New Property,2.0,Semi-Furnished,2.0,Flat
14500000.0,721.0,19.068050384521484,72.89604949951172,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
17400000.0,1100.0,19.21104,72.869411,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
300000000.0,3150.0,18.950754,72.80206379999998,4.0,5.0,1.0,Ready to Move,New Property,1.0,,1.0,Flat
13500000.0,720.0,19.1296705,72.931658,2.0,2.0,0.0,,Resale,0.0,Unfurnished,0.0,Flat
28800000.0,1247.0,19.113713100000002,72.86100970000001,2.0,2.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
18500000.0,1150.0,19.227678298950195,72.84342193603516,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
49000000.0,2100.0,19.0038320445835,72.8505157603601,3.0,3.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
52500000.0,1725.0,19.129387,72.827935,3.0,3.0,3.0,Ready to Move,New Property,3.0,,3.0,Flat
47500000.0,1881.0,19.16265,72.88384,3.0,5.0,1.0,,New Property,1.0,Unfurnished,1.0,Flat
19000000.0,1000.0,19.173374829961602,72.8684461800584,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
32500000.0,1115.0,18.9991177205932,72.8448386426703,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
69900000.0,3420.0,19.141714180625502,72.828495599599,5.0,5.0,2.0,Ready to Move,Resale,2.0,,2.0,Flat
17100000.0,1050.0,19.0508715,72.9141782,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
24500000.0,1380.0,19.1743133403834,72.838189899349,3.0,3.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
20000000.0,700.0,19.090567,72.834885,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
24000000.0,950.0,19.22184,72.84352,3.0,3.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
17300000.0,795.0,19.2142355,72.87615140000001,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
27500000.0,1105.0,19.1652117,72.84252912,2.0,2.0,2.0,Ready to Move,New Property,2.0,,2.0,Flat
25000000.0,1490.0,19.1040673,72.91767840000001,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
14500000.0,1150.0,19.17612419,72.88053823,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
20000000.0,1260.0,19.17603669,72.86795229,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
23000000.0,790.0,19.126493109835103,72.8293271354831,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
7100000.0,764.0,19.153299,72.88662099999999,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
30000000.0,1290.0,19.029439,72.87925899999999,2.0,2.0,1.0,Ready to Move,New Property,1.0,,1.0,Flat
13500000.0,1100.0,19.233531951904297,72.83919525146484,2.0,3.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
50000000.0,2478.0,19.215459,72.86449300000001,4.0,4.0,4.0,Ready to Move,New Property,4.0,,4.0,Flat
44000000.0,1820.0,19.1590077,72.86927109999999,3.0,3.0,2.0,Ready to Move,Resale,2.0,Semi-Furnished,2.0,Flat
45000000.0,1400.0,19.108097076416016,72.83226013183594,3.0,4.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
4500000.0,900.0,19.4579235843,72.8132122351175,2.0,2.0,3.0,Ready to Move,New Property,3.0,,3.0,Flat
47500000.0,1580.0,19.12972640991211,72.82823944091797,3.0,3.0,1.0,Ready to Move,Resale,1.0,Unfurnished,1.0,Flat
24000000.0,1404.0,19.154783899999998,72.8540607,2.0,2.0,2.0,Ready to Move,Resale,2.0,,2.0,Flat
14100000.0,1001.0,19.10005168,72.88491275,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
32500000.0,1650.0,19.1652117,72.84252912,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
21000000.0,1030.0,19.2035935,72.8280028,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
17500000.0,970.0,19.2264809,72.84200795,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
112500000.0,2850.0,19.0761113053486,72.8289380204498,4.0,6.0,2.0,Ready to Move,New Property,2.0,,2.0,Flat
18000000.0,950.0,19.122307,72.89599270000001,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
6800000.0,765.0,19.15117,72.89089,2.0,2.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
22500000.0,1105.0,19.17450806,72.83458096,2.0,2.0,4.0,Ready to Move,Resale,4.0,,4.0,Flat
62500000.0,1875.0,19.147541,72.82511269999999,3.0,4.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
9200000.0,950.0,19.293664,72.871806,2.0,2.0,4.0,Ready to Move,Resale,4.0,,4.0,Flat
29500000.0,1800.0,19.214154999999998,72.872227,3.0,3.0,1.0,,New Property,1.0,Semi-Furnished,1.0,Flat
27500000.0,1000.0,19.22184,72.84352,3.0,3.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
36000000.0,2250.0,19.140512466430664,72.84215545654297,3.0,3.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
15000000.0,850.0,19.210841000000002,72.8755987441594,2.0,2.0,2.0,Ready to Move,Resale,2.0,,2.0,Flat
43000000.0,1500.0,19.09882164001465,72.83206939697266,3.0,3.0,0.0,Ready to Move,New Property,0.0,Unfurnished,0.0,Flat
24900000.000000004,1100.0,19.1227970123291,72.82485961914062,2.0,2.0,0.0,Ready to Move,New Property,0.0,Furnished,0.0,Flat
15500000.0,870.0,19.173920000000003,72.96452,2.0,2.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,1.0,Flat
15000000.0,1000.0,19.233531951904297,72.83919525146484,3.0,2.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
55000000.0,1450.0,19.02669906616211,72.85302734375,3.0,3.0,0.0,Ready to Move,Resale,0.0,Semi-Furnished,0.0,Flat
13000000.0,966.0,19.1110345,72.9239095,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
18000000.0,1350.0,19.10919095,72.88469140000001,2.0,2.0,0.0,Ready to Move,New Property,0.0,,0.0,Flat
24000000.0,1379.0,19.1296705,72.931658,3.0,4.0,1.0,Ready to Move,New Property,1.0,,1.0,Flat
11500000.0,890.0,19.068051,72.89605,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
29000000.0,1350.0,19.210841000000002,72.8755987441594,3.0,3.0,2.0,Ready to Move,Resale,2.0,,2.0,Flat
23000000.0,1000.0,19.12419,72.83021,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
17500000.0,1000.0,19.173374829961602,72.8684461800584,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
22000000.0,1050.0,19.1055278,72.897757,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
3950000.0,800.0,19.4591559,72.8062949,2.0,2.0,1.0,Ready to Move,New Property,1.0,,1.0,Flat
45500000.0,1550.0,19.15038469,72.82855247,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
49000000.0,1350.0,19.0555163184335,72.8321900572049,2.0,2.0,0.0,Ready to Move,New Property,0.0,,0.0,Flat
55000000.0,2000.0,19.123135,72.8256728,3.0,3.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
14500000.0,925.0,19.1538862,72.8341385,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
21000000.0,1200.0,19.2185629,72.85841717,3.0,3.0,0.0,Ready to Move,New Property,0.0,,0.0,Individual House
14800000.0,1110.0,19.196419,72.857878,2.0,2.0,0.0,,New Property,0.0,Unfurnished,0.0,Flat
30000000.0,1860.0,19.152852,72.840615,3.0,3.0,2.0,Ready to Move,Resale,2.0,,2.0,Flat
8500000.0,950.0,19.28001,72.866725,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
24000000.0,1250.0,19.172554,72.941937,3.0,2.0,2.0,Ready to Move,Resale,2.0,Unfurnished,2.0,Flat
18500000.0,763.0,19.1595755,72.9465747,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Individual House
42000000.0,1350.0,19.100385665893555,72.8504638671875,3.0,3.0,3.0,Ready to Move,Resale,3.0,Unfurnished,3.0,Flat
17000000.0,1050.0,19.1300516666667,72.8605833333333,2.0,2.0,3.0,Ready to Move,New Property,3.0,,3.0,Individual House
16000000.0,860.0,19.0908063,72.90766690000001,3.0,2.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
73000000.0,1330.0,19.055229,72.83082900000001,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
57500000.0,1180.0,18.95673942565918,72.82283782958984,3.0,3.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
65000000.0,1300.0,19.129737600000002,72.8291555,3.0,3.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
4000000.0,900.0,19.16009,72.92453,2.0,2.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
15500000.0,967.0,19.174673080444336,72.94310760498047,2.0,2.0,0.0,Ready to Move,Resale,0.0,Semi-Furnished,0.0,Flat
9500000.0,1610.0,19.3693345,72.806127,3.0,2.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,1.0,Individual House
20500000.0,1010.0,19.1590077,72.86927109999999,2.0,2.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
40000000.0,1350.0,19.012809100000002,72.851598,3.0,3.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
250000000.0,7500.0,19.057928,72.900514,7.0,8.0,2.0,Ready to Move,Resale,2.0,Furnished,2.0,Flat
90000000.0,3800.0,19.121581874032103,72.85085686237291,5.0,3.0,2.0,Ready to Move,Resale,2.0,,2.0,Flat
32500000.0,1500.0,19.129006,72.83744300000001,3.0,4.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
4950000.0,648.0,19.1996701,72.8580561,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
13000000.0,585.0,19.2100454,72.8183494,2.0,2.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
19600000.0,1290.0,19.205735999999998,72.87253100000001,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
120000000.0,4500.0,19.056339263916016,72.91732025146484,3.0,2.0,1.0,Ready to Move,Resale,1.0,Unfurnished,1.0,Flat
9500000.0,950.0,19.28217,72.87654,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
35500000.0,787.0,19.0266983,72.85302490000001,2.0,2.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
22500000.0,1320.0,19.214379,72.87259,3.0,3.0,3.0,Ready to Move,New Property,3.0,,3.0,Flat
19000000.0,1233.0,19.1476838975787,72.9345592459361,2.0,2.0,1.0,Ready to Move,New Property,1.0,,1.0,Flat
13000000.0,765.0,19.0908063,72.90766690000001,2.0,2.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
17000000.0,1000.0,19.112592000000003,72.896237,2.0,2.0,2.0,Ready to Move,Resale,2.0,,2.0,Flat
14500000.0,545.0,19.209943771362305,72.83087158203125,2.0,2.0,0.0,Ready to Move,Resale,0.0,Semi-Furnished,0.0,Flat
28000000.0,800.0,19.100385,72.850466,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
8150000.0,628.0,19.26231203,72.87409673,2.0,2.0,2.0,,Resale,2.0,Semi-Furnished,2.0,Flat
40000000.0,1248.0,19.0013826,72.84845279999999,2.0,2.0,2.0,Ready to Move,New Property,2.0,,2.0,Flat
90000000.0,2653.0,18.999216,72.817199,3.0,3.0,4.0,Ready to Move,Resale,4.0,,4.0,Flat
31000000.0,1350.0,19.142096,72.826173,3.0,2.0,5.0,Ready to Move,Resale,5.0,,5.0,Flat
17000000.0,1050.0,19.252337899999997,72.849549,2.0,2.0,0.0,,Resale,0.0,Unfurnished,0.0,Flat
12500000.0,1600.0,19.2783121,72.8580188,3.0,3.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
16000000.0,1026.0,19.169185638427734,72.9357681274414,2.0,2.0,0.0,Ready to Move,New Property,0.0,Unfurnished,0.0,Flat
24000000.0,1170.0,19.1451617,72.8201661,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
22500000.0,1050.0,19.22833,72.86658,2.0,2.0,1.0,Ready to Move,Resale,1.0,Unfurnished,1.0,Flat
9100000.0,650.0,19.1119,72.89604,2.0,2.0,2.0,Ready to Move,Resale,2.0,Unfurnished,2.0,Flat
16000000.0,1500.0,19.158048040920104,72.9369262709775,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
10000000.0,640.0,19.2099437,72.83086920000001,2.0,2.0,4.0,Ready to Move,Resale,4.0,Semi-Furnished,4.0,Flat
17000000.0,1030.0,19.1572997,72.9365184,2.0,2.0,3.0,Ready to Move,Resale,3.0,,3.0,Flat
38000000.0,930.0,19.0158306,72.82939209999999,2.0,2.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
11000000.0,535.0,19.18897247314453,72.82200622558594,2.0,2.0,0.0,Ready to Move,New Property,0.0,Furnished,0.0,Flat
13000000.0,900.0,19.1499462,72.9422345,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
12000000.0,750.0,19.22889,72.82409,2.0,2.0,0.0,Ready to Move,Resale,0.0,Unfurnished,0.0,Flat
7500000.0,850.0,19.2783121,72.8580188,2.0,2.0,2.0,Ready to Move,Resale,2.0,Unfurnished,2.0,Flat
18000000.0,985.0,19.03199958801269,72.90070343017578,2.0,2.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
20000000.0,750.0,19.147872924804688,72.84236907958984,2.0,2.0,1.0,Ready to Move,Resale,1.0,Furnished,1.0,Flat
32500000.0,1675.0,19.157350540161133,72.95073699951172,3.0,3.0,1.0,Ready to Move,Resale,1.0,Semi-Furnished,1.0,Flat
16500000.0,648.0,19.10005168,72.88491275,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
7500000.0,765.0,19.278546,72.870655,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
40000000.0,1300.0,19.01751708984375,72.84711456298828,3.0,3.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
15000000.0,920.0,19.1889733,72.8220064,2.0,2.0,0.0,Ready to Move,Resale,0.0,Semi-Furnished,0.0,Individual House
17000000.0,550.0,19.129737854003906,72.82915496826172,2.0,2.0,1.0,Ready to Move,Resale,1.0,Unfurnished,1.0,Flat
15000000.0,860.0,19.187396,72.9399822,2.0,2.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
7000000.0,750.0,19.29281178,72.86665518,2.0,2.0,1.0,Ready to Move,Resale,1.0,,1.0,Flat
9900000.0,1250.0,19.28217,72.87654,3.0,3.0,3.0,Ready to Move,Resale,3.0,Unfurnished,3.0,Flat
23500000.0,1130.0,19.25231421,72.85078722,3.0,3.0,0.0,Ready to Move,Resale,0.0,,0.0,Flat
90000000.0,1200.0,18.957481299999998,72.8124046,3.0,2.0,0.0,Ready to Move,Resale,0.0,Furnished,0.0,Flat
